지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
266,광양시,2023-04-14,13.3,10.8,305,16.4,1405,7.1,1.6,81.9
266,광양시,2023-04-15,14.4,11.2,2359,19.6,1532,.5,1.9,75.1
266,광양시,2023-04-16,12.6,9,2354,17.7,1444,0,1.6,62.9
266,광양시,2023-04-17,13.4,6.1,504,20.4,1414,,1.4,58.5
266,광양시,2023-04-18,16.7,11.7,12,18.6,1256,1,1,84.3
266,광양시,2023-04-19,17.3,16.4,523,19,1240,0,1.4,94.1
266,광양시,2023-04-20,20.7,14.8,630,27.2,1530,,1.4,72.1
266,광양시,2023-04-21,19.1,13.8,2350,26.2,1352,,1.9,65.6
266,광양시,2023-04-22,15.6,11.8,427,21.1,1332,,3.4,38.4
266,광양시,2023-04-23,14.4,10.5,551,18.2,1246,,2.7,48.3
266,광양시,2023-04-24,13,11.6,2354,16.7,1338,.2,2.3,58.3
266,광양시,2023-04-25,10,8.5,2344,11.8,333,6.7,2.1,82.3
266,광양시,2023-04-26,11.8,6,455,20,1452,,2.7,63.3
266,광양시,2023-04-27,13.6,4.9,503,21.2,1505,,1.3,65.8
266,광양시,2023-04-28,16.1,9.5,535,21.3,1245,.3,1.3,76.5
266,광양시,2023-04-29,15.8,10.4,2250,20,1146,21.1,2.2,89.8
266,광양시,2023-04-30,15.2,7.7,529,22.8,1538,,2.9,51.3
266,광양시,2023-05-01,16.8,10.4,558,23.3,1626,,2.2,43.5
266,광양시,2023-05-02,16.8,10.2,425,23.6,1427,,1.2,46.3
266,광양시,2023-05-03,16.7,12.4,116,20.5,1216,0,.9,68.4
266,광양시,2023-05-04,16.2,15.4,1519,17,921,28.6,2.3,88.3
266,광양시,2023-05-05,18.8,16.2,1,20.1,1934,150.2,3.1,99.1
266,광양시,2023-05-06,16.3,13.2,2354,19.7,35,9,2.5,95
266,광양시,2023-05-07,11.6,10.2,2359,13.2,1,4.8,4,82.8
266,광양시,2023-05-08,14.3,7.5,527,21.5,1616,,1.5,60
266,광양시,2023-05-09,17.2,8.8,519,25.5,1525,,1.3,59.6
266,광양시,2023-05-10,18.7,12.4,542,26.3,1308,,1.3,48.8
266,광양시,2023-05-11,18.3,12.2,543,24.7,1337,,1.3,66.1
266,광양시,2023-05-12,17.6,12.7,359,23,1241,0,1.4,64.6
266,광양시,2023-05-13,16.3,13.2,619,20.7,1559,.4,1.5,83.4
266,광양시,2023-05-14,19.1,14.1,536,25.2,1520,,1.4,71.5
266,광양시,2023-05-15,19.4,13.2,522,26,1548,,1.4,70
266,광양시,2023-05-16,21.5,14.7,523,29.8,1437,,1.3,70.3
266,광양시,2023-05-17,20.8,15.1,539,26.4,1530,,1.5,80.4
266,광양시,2023-05-18,17.5,16,957,20.5,157,34.1,2.4,94.3
266,광양시,2023-05-19,20,16.3,2356,25.5,1127,0,3,73.5
266,광양시,2023-05-20,19.6,14.1,508,25.6,1504,,1.3,78.5
266,광양시,2023-05-21,21,15.1,508,27.8,1559,,2.1,70
266,광양시,2023-05-22,17.4,14.2,2324,20,904,.4,1.2,66
266,광양시,2023-05-23,17.7,12.4,537,24.7,1321,0,1.4,70.8
266,광양시,2023-05-24,19.2,13.3,552,24.5,1247,,1.1,65.5
266,광양시,2023-05-25,19.8,16.2,540,24.9,1521,,1.3,63.3
266,광양시,2023-05-26,20.6,16,355,25,1140,0,1.1,73.8
266,광양시,2023-05-27,21.8,19.5,520,25.4,1352,.2,1.5,79.8
266,광양시,2023-05-28,21.4,20.5,620,22.8,1757,11,1.5,95.3
266,광양시,2023-05-29,21.6,19.5,2352,22.9,1552,11.6,1.8,97.9
266,광양시,2023-05-30,19.5,18.4,2150,21.5,1121,8.3,1.8,94.9
266,광양시,2023-05-31,20.9,16.9,513,25.9,1428,.1,2.4,61.4
266,광양시,2023-06-01,17.8,15.5,1008,18.8,1346,14.4,.8,85.3
266,광양시,2023-06-02,23.4,18.2,1,30.5,1418,1,1.5,71.9
266,광양시,2023-06-03,22,16,551,28.5,1353,,1.6,62.8
266,광양시,2023-06-04,22.7,16.8,403,28.4,1609,,1.9,46.8
266,광양시,2023-06-05,22,19.1,540,26.1,1557,,1.7,57.9
266,광양시,2023-06-06,21.2,17.6,532,26.6,1524,0,1.5,72.1
266,광양시,2023-06-07,22.2,16.3,517,28.7,1509,,1.4,70.6
266,광양시,2023-06-08,21.8,18,451,26.9,1403,,1.5,75.4
266,광양시,2023-06-09,22.1,17.3,303,28.6,1513,,1.4,78
266,광양시,2023-06-10,23,19.1,506,27.5,1540,0,1.7,78.3
266,광양시,2023-06-11,23.6,20.9,2400,28.7,1435,.4,1.5,78.4
266,광양시,2023-06-12,24.1,19.5,533,29.4,1355,,1.3,75.9
266,광양시,2023-06-13,23.8,19.9,537,29,1356,,1.3,75.5
266,광양시,2023-06-14,23.2,18.3,504,29,1306,,1.4,69.5
266,광양시,2023-06-15,21.8,17.4,455,27.2,1209,2,1.3,79
266,광양시,2023-06-16,24,17.7,537,30.9,1400,,1.3,64.5
266,광양시,2023-06-17,24.5,19.1,515,31.1,1431,,1.3,66.6
266,광양시,2023-06-18,25.9,21,418,31.9,1616,,1.2,63.9
266,광양시,2023-06-19,25.3,20.4,520,31.7,1408,,1.7,68.6
266,광양시,2023-06-20,23.4,20.2,2302,28.2,1239,20.4,2.9,70.4
266,광양시,2023-06-21,21.6,19.5,143,23.7,1829,9.2,1.7,92.3
266,광양시,2023-06-22,24,19,538,29.1,1703,,2.4,69.8
266,광양시,2023-06-23,24,18.8,517,29.8,1230,,1.5,70.5
266,광양시,2023-06-24,23.5,19.7,535,29.1,1445,,1.5,76.9
266,광양시,2023-06-25,21.3,19.8,433,24.2,1214,28.2,2,90.9
266,광양시,2023-06-26,23.5,20.7,128,25.1,1532,34.8,1.7,97.4
266,광양시,2023-06-27,25.1,20.3,2400,30.4,1402,83.6,2.3,89.3
266,광양시,2023-06-28,22.2,18.9,538,24.9,1627,47.5,1.4,91
266,광양시,2023-06-29,24.2,22.6,42,25.6,1029,10.9,1.3,96.5
266,광양시,2023-06-30,24,22.6,640,25.7,1151,31.7,1.5,95
266,광양시,2023-07-01,23.7,21.8,2400,27.2,1551,0,.8,94
266,광양시,2023-07-02,25,21.8,1,30.5,1613,,1,87
266,광양시,2023-07-03,26.1,23.2,700,29.8,1320,.2,1.3,83.9
266,광양시,2023-07-04,23.2,22.6,956,24.3,224,35.8,1.4,96.3
266,광양시,2023-07-05,26.2,23,2350,31.2,1618,20.7,1.8,81.6
266,광양시,2023-07-06,25.5,20.5,532,31.9,1518,,1.2,77.4
266,광양시,2023-07-07,22.3,21,1513,24.1,922,58.1,1.4,93.8
266,광양시,2023-07-08,23.5,20.9,8,26.1,1825,1.7,.5,95.5
266,광양시,2023-07-09,25.1,23.5,449,26.4,1255,4.8,.8,95.4
266,광양시,2023-07-10,26.4,23.4,820,30,1602,.3,1.5,88.8
266,광양시,2023-07-11,24.7,22.8,1454,26.9,903,12.2,1,95.3
266,광양시,2023-07-12,24.6,22.6,451,26.8,1521,154.6,.9,98.6
266,광양시,2023-07-13,26,24.6,356,28.2,1418,.8,1,95.8
266,광양시,2023-07-14,25.3,24.5,607,26.5,1514,15.8,2.1,96.4
266,광양시,2023-07-15,25.5,21.7,2240,28.5,1459,5,2.5,93.9
266,광양시,2023-07-16,23.4,21.5,31,26.5,1258,75.9,.6,99.4
266,광양시,2023-07-17,25.7,23.4,30,29.8,1321,115.8,.9,96.4
266,광양시,2023-07-18,24.4,23.7,822,25.2,1319,136.6,1.2,100
266,광양시,2023-07-19,25.7,24,2317,28.6,1449,0,1,90.8
266,광양시,2023-07-20,26.4,22.9,549,31,1413,,1,87.6
266,광양시,2023-07-21,26.1,22.8,450,30.6,1433,,1.7,84.5
266,광양시,2023-07-22,24.2,22.2,816,25.7,1528,3.5,1.6,90.5
266,광양시,2023-07-23,26.8,24.9,38,29.8,1205,20.7,1.8,94
266,광양시,2023-07-24,25.7,24.5,2231,28.3,1002,61.7,1.1,97.8
266,광양시,2023-07-25,26.7,24,331,30.5,1446,19.1,.9,90.3
266,광양시,2023-07-26,27,23.7,751,31.9,1453,,.9,91.3
266,광양시,2023-07-27,28.1,23.9,548,33.1,1530,,1.2,83.6
266,광양시,2023-07-28,27.7,24.4,525,31.9,1557,,.8,82.6
266,광양시,2023-07-29,29.2,23.8,504,34.7,1343,,1,75.3
266,광양시,2023-07-30,28.3,24.6,539,33,1530,,1.1,78.8
266,광양시,2023-07-31,29,23.6,540,34.4,1411,,1,74.4
266,광양시,2023-08-01,29.1,25.4,512,33.7,1330,,1.8,75.3
266,광양시,2023-08-02,29.8,24.1,541,35.7,1459,,1.2,70.1
266,광양시,2023-08-03,30,25.3,513,34.8,1433,,1.2,71.4
266,광양시,2023-08-04,29.5,25.2,555,34.6,1335,,1.2,72.1
266,광양시,2023-08-05,30.6,24.9,527,36.1,1451,,1.1,70.4
266,광양시,2023-08-06,30.5,27.2,557,34.3,1409,,2.1,70.8
266,광양시,2023-08-07,30.5,26.9,507,35.8,1251,0,1.9,72.5
266,광양시,2023-08-08,30.7,27.3,443,35.2,1448,,2.9,69.6
266,광양시,2023-08-09,26.1,24.5,2211,28.3,715,37.3,4.1,86.8
266,광양시,2023-08-10,24,22.2,1131,26.1,1430,76.6,3.4,89.9
266,광양시,2023-08-11,26.6,22.2,545,31,1353,,1.6,80.8
266,광양시,2023-08-12,27.9,23.8,627,33.3,1552,0,1,77
266,광양시,2023-08-13,27.5,24,559,32.2,1333,,1.1,79.9
266,광양시,2023-08-14,28.3,24.2,618,32.7,1427,,1.3,78.4
266,광양시,2023-08-15,27.5,24.5,454,33.3,1403,4.2,1.3,80.3
266,광양시,2023-08-16,27.6,25.3,415,31.3,1526,0,1.2,85.9
266,광양시,2023-08-17,27.2,24.5,501,31.3,1450,.3,1.2,84.1
266,광양시,2023-08-18,27,24.1,530,31.5,1605,,1.1,83.4
266,광양시,2023-08-19,28.2,25.6,53,32.4,1457,,1.5,82.1
266,광양시,2023-08-20,29.2,25.8,543,33.8,1439,,1.3,79.5
266,광양시,2023-08-21,28.7,25.4,545,32.9,1515,,1.2,80.6
266,광양시,2023-08-22,28.4,26.6,536,32.3,1245,.8,1.6,80.1
266,광양시,2023-08-23,27.6,25.8,1925,30.7,1454,16.5,2,88.4
266,광양시,2023-08-24,25.5,23.8,2354,28.3,955,39.8,1.2,96.1
266,광양시,2023-08-25,26.4,22,551,31.7,1322,,1.6,80.3
266,광양시,2023-08-26,26.8,21.7,618,32.2,1645,,1.1,76.6
266,광양시,2023-08-27,27,23.4,550,31,1651,,1.4,80.1
266,광양시,2023-08-28,26.1,24.4,551,27.3,2400,5,2.4,86.3
266,광양시,2023-08-29,26.9,24.9,454,30.3,1610,30.4,2.1,89.6
266,광양시,2023-08-30,25.1,23.2,2357,27.8,1539,157.6,1,95.4
266,광양시,2023-08-31,25.6,22.4,534,30,1236,2.7,1,86.3
266,광양시,2023-09-01,26.1,23.1,614,30.9,1329,.2,1.5,83.3
266,광양시,2023-09-02,24.4,22.4,553,28.6,1707,8.3,1.2,87.9
266,광양시,2023-09-03,26.5,23.4,540,31.1,1402,12.9,1.1,86.3
266,광양시,2023-09-04,27.4,23.4,454,32.2,1448,,1.4,80.6
266,광양시,2023-09-05,27.1,23.4,624,31.1,1638,,1.9,69.3
266,광양시,2023-09-06,26.2,21.6,622,31.9,1318,,1.6,70.9
266,광양시,2023-09-07,25.2,21.4,521,29.9,1451,,2.2,60.1
266,광양시,2023-09-08,24.4,19.7,615,29.4,1506,,1.5,65
266,광양시,2023-09-09,24.9,19.8,613,30.4,1456,,1,72.8
266,광양시,2023-09-10,25,20.8,554,30.4,1511,,1.2,72
266,광양시,2023-09-11,25.5,21.7,331,30.9,1410,,1,77
266,광양시,2023-09-12,25.9,22.4,505,31.5,1407,,.7,80
266,광양시,2023-09-13,25.2,22.9,2348,27.1,1401,26.7,1,84.6
266,광양시,2023-09-14,23.1,22.1,1855,25.3,1054,22.2,1,94.8
266,광양시,2023-09-15,23.9,21.6,538,26.7,1446,6.2,2,89.3
266,광양시,2023-09-16,23.6,22.9,1602,24.4,1123,45,1,96.1
266,광양시,2023-09-17,25,22.5,603,28.4,1417,15.8,.9,90.5
266,광양시,2023-09-18,26.1,22.3,509,31.3,1503,0,1.1,82.5
266,광양시,2023-09-19,24.5,20.8,625,29.9,1534,,.9,80.4
266,광양시,2023-09-20,23.5,21,351,26.4,2106,33.5,1.4,93
266,광양시,2023-09-21,21.6,19.8,2354,24.9,1,6.6,1.3,95.8
266,광양시,2023-09-22,22.1,19.3,613,27.4,1440,,1,83.3
266,광양시,2023-09-23,21.4,18,550,24.9,1137,,2.2,69.8
266,광양시,2023-09-24,22.2,19.9,626,26.2,1534,,3.4,60.6
266,광양시,2023-09-25,22.8,20.2,237,25.7,1544,,2.2,71.3
266,광양시,2023-09-26,23.6,21.3,743,26.9,1357,.7,.8,84.8
266,광양시,2023-09-27,23.6,21.1,605,27,1334,,1.1,79.6
266,광양시,2023-09-28,23.9,20.4,607,29.5,1519,,2.1,71.6
266,광양시,2023-09-29,23.1,17.2,631,29.4,1516,,1,70.3
266,광양시,2023-09-30,20.1,16.1,939,24.9,1411,3.4,1.4,78.3
266,광양시,2023-10-01,20.3,16.5,2310,26.4,1501,,1.4,55.4
266,광양시,2023-10-02,19.5,13.9,435,25.2,1555,,1,52.3
266,광양시,2023-10-03,18.2,15.1,2349,20.6,1334,.6,1.6,71.5
266,광양시,2023-10-04,19.6,13.3,422,27.2,1442,,1.2,67.4
266,광양시,2023-10-05,17.7,13.6,2316,23.4,1530,,2.4,43.9
266,광양시,2023-10-06,16,11.9,445,20.8,1430,,.6,58.9
266,광양시,2023-10-07,17.4,15,253,20.2,1324,1.5,1.3,66.1
266,광양시,2023-10-08,18.1,15.7,214,21.5,1410,.5,3.2,68.9
266,광양시,2023-10-09,19.9,17,618,25.3,1244,,1.6,67.6
266,광양시,2023-10-10,18.9,14.4,719,24.2,1253,,1.2,60.5
266,광양시,2023-10-11,19.2,14.6,429,23.9,1351,,2.1,54.4
266,광양시,2023-10-12,17.8,12.4,628,23.7,1436,,1.3,53
266,광양시,2023-10-13,18.5,14,654,23.5,1204,,.7,61
266,광양시,2023-10-14,18.4,14.5,658,24.6,1348,,1.1,64.1
266,광양시,2023-10-15,16.9,12.4,557,23.4,1446,,1.8,69
266,광양시,2023-10-16,16.7,12.6,2351,23.1,1453,,2.3,60.6
266,광양시,2023-10-17,16.1,8.8,613,25.1,1537,,.9,52.9
266,광양시,2023-10-18,17.3,10.4,651,25.1,1529,,1.1,63.3
266,광양시,2023-10-19,18.2,13.5,534,24.9,1405,.4,1.4,74.4
266,광양시,2023-10-20,14,10.1,2245,19.5,1327,.3,2.6,54.8
266,광양시,2023-10-21,12.5,7.2,614,18.9,1612,,1.7,57.3
266,광양시,2023-10-22,13.9,7.1,640,20.6,1504,,1.2,59.5
266,광양시,2023-10-23,15.5,10,607,22.6,1452,,.7,70.9
266,광양시,2023-10-24,15.7,10.2,537,22.5,1521,,.8,66
266,광양시,2023-10-25,17.5,11.2,555,25.3,1530,,.6,68.3
266,광양시,2023-10-26,18.3,12.6,642,26.1,1515,,1.1,70.4
266,광양시,2023-10-27,16.6,12.7,2339,22.3,1404,,2.1,60.8
266,광양시,2023-10-28,15.7,10.1,637,23.1,1448,,.8,64.5
266,광양시,2023-10-29,16,11,643,22.9,1436,,1.1,70.3
266,광양시,2023-10-30,16.3,11.4,652,23.6,1531,,.8,74.5
266,광양시,2023-10-31,16.7,10.8,648,25.5,1359,,1,62.5
266,광양시,2023-11-01,17.9,11.6,404,24.4,1501,,1.7,70.8
266,광양시,2023-11-02,19.3,13.6,703,27.3,1338,,1.2,75.1
266,광양시,2023-11-03,19.8,14.9,652,26.5,1442,,1.2,73.3
266,광양시,2023-11-04,19.7,16.4,647,24.5,1346,1.1,,84.3
266,광양시,2023-11-05,20,18.2,641,22.1,1055,11.1,2.7,86.6
266,광양시,2023-11-06,16.9,11.1,2322,22.1,129,31,3.5,71.4
266,광양시,2023-11-07,11.3,7.2,2400,16.5,1401,,3.1,55.8
266,광양시,2023-11-08,11.7,4.8,605,19.1,1528,,1.1,62.6
266,광양시,2023-11-09,15.9,10.3,724,21.3,1153,2.8,.9,78.1
266,광양시,2023-11-10,11,4.6,2351,17.1,1259,9.1,2.6,60.5
266,광양시,2023-11-11,7.4,1.4,646,14.7,1439,,2,42.6
266,광양시,2023-11-12,6.1,3.1,2245,10.7,1033,,2.8,51.8
266,광양시,2023-11-13,6.2,2.2,306,12.3,1509,,2.4,47.1
266,광양시,2023-11-14,7.8,1.2,637,14.8,1341,,1.6,61
266,광양시,2023-11-15,9.5,4.3,725,16.8,1452,,1.2,66.5
266,광양시,2023-11-16,7.6,5.2,2337,11.5,1110,13.5,1,88.9
266,광양시,2023-11-17,5.5,1.3,2358,11.7,1307,1.1,2.6,75.1
266,광양시,2023-11-18,3.9,-.9,658,9.2,1544,1.8,3.1,70.9
266,광양시,2023-11-19,9.8,2.8,655,16.4,1452,,2.5,63.8
266,광양시,2023-11-20,9.7,5,745,17.2,1434,,1.3,58.3
266,광양시,2023-11-21,10.2,4.1,724,18.4,1537,,1.1,69.6
266,광양시,2023-11-22,12.3,6.2,735,19.7,1322,,1.3,76
266,광양시,2023-11-23,14.3,9.8,2359,20,1351,,2.4,70.4
266,광양시,2023-11-24,4.6,0,2347,9.8,1,,3,47.4
266,광양시,2023-11-25,2.6,-2.5,707,10.1,1431,,1.4,43.8
266,광양시,2023-11-26,4.9,.3,641,10.1,1506,,.7,44.4
266,광양시,2023-11-27,9,5.2,1,15.7,1349,0,1.5,68.9
266,광양시,2023-11-28,6.1,2.1,2250,11.1,1327,.1,2.1,62.9
266,광양시,2023-11-29,5.8,1.8,201,10.8,1421,,2.2,62
266,광양시,2023-11-30,1.7,-.4,736,5.6,1345,,3.9,50.6
266,광양시,2023-12-01,1.7,-1.9,448,7.8,1228,,2.3,59
266,광양시,2023-12-02,3.9,-2.5,712,10.4,1331,,1.6,63.4
266,광양시,2023-12-03,6.7,2.2,2359,13.6,1422,,2,55.1
266,광양시,2023-12-04,5.9,-.1,657,13.6,1520,,1.1,55.4
266,광양시,2023-12-05,8.2,3.3,733,15.8,1537,,1,44.3
266,광양시,2023-12-06,9.3,4.2,631,14.7,1156,.1,1.7,69.9
266,광양시,2023-12-07,8.3,3.6,754,13.7,1516,,2.4,48.9
266,광양시,2023-12-08,12.2,5.2,603,19.2,1515,,1.1,72.8
266,광양시,2023-12-09,15.3,12.6,2359,20.4,1325,,1.4,80.4
266,광양시,2023-12-10,14.1,9.5,752,19,1315,,1.6,80.3
266,광양시,2023-12-11,13.1,12.3,318,14.1,14,17.5,2.6,88.6
266,광양시,2023-12-12,10,8.5,1755,13.1,1,1.3,2,82.8
266,광양시,2023-12-13,10.2,5.9,741,15.2,1316,,1.6,72
266,광양시,2023-12-14,11.2,10.2,1,12,2152,33.9,2.5,84.3
266,광양시,2023-12-15,12.2,8.5,2358,16.2,1048,5.1,2,92.1
266,광양시,2023-12-16,1.9,-2.8,2358,8.5,1,.4,4.2,71.9
266,광양시,2023-12-17,-3.2,-5.7,741,.8,1355,,3.4,57.6
266,광양시,2023-12-18,-1.7,-6.7,749,2.4,1357,,1,60
266,광양시,2023-12-19,2,-1.9,719,6.7,1417,,1.3,61
266,광양시,2023-12-20,-.8,-5.7,2346,3,1308,,3.3,66.3
266,광양시,2023-12-21,-5.2,-7.9,409,-.6,1526,,2.7,57.3
266,광양시,2023-12-22,-4.9,-8.5,220,.2,1510,,2.6,56
266,광양시,2023-12-23,-1.7,-6.8,620,4.5,1519,,1.2,58.1
266,광양시,2023-12-24,.7,-2.4,2355,6.4,1352,.1,1.3,69.6
266,광양시,2023-12-25,.8,-2.6,158,6,1445,,1.8,68.3
266,광양시,2023-12-26,3.7,-1.9,326,10.9,1409,,2,64.5
266,광양시,2023-12-27,6,2.3,632,12.3,1355,,1,60.1
266,광양시,2023-12-28,5.9,1.2,717,13.4,1302,,1.8,64.4
266,광양시,2023-12-29,4.2,-.3,417,11.4,1524,,1.2,64.1
266,광양시,2023-12-30,5.8,.1,806,12.2,1325,1.1,.8,72.9
266,광양시,2023-12-31,6,3.1,2315,9.1,1036,0,2.8,75.5
268,진도군,2023-01-01,2.5,-3.6,134,8,1331,,2.6,72.6
268,진도군,2023-01-02,2,.6,755,3.7,1235,,5.3,57.8
268,진도군,2023-01-03,2,-1.5,2119,5.4,1454,,3.2,68
268,진도군,2023-01-04,.8,-5.2,758,6.9,1500,,1.7,71.9
268,진도군,2023-01-05,2.4,-3.2,6,9.8,1151,0,.9,83.8
268,진도군,2023-01-06,4.7,-3,543,11.1,1427,0,1.5,78.8
268,진도군,2023-01-07,4.7,-1.9,2338,8.2,1329,,4.1,61.6
268,진도군,2023-01-08,2.6,-4.3,733,11.6,1426,,1,82.1
268,진도군,2023-01-09,4.7,0,358,11.9,1105,,2.9,83
268,진도군,2023-01-10,3.2,-4.4,819,11.5,1606,,1.7,72
268,진도군,2023-01-11,4.1,-2.7,733,14.4,1404,,.8,85.5
268,진도군,2023-01-12,9.3,-1.6,749,16.2,1435,4.6,2.2,88.1
268,진도군,2023-01-13,13.5,8.6,2336,17.3,622,54.9,2.3,97.9
268,진도군,2023-01-14,6.8,5,2107,8.6,1,,4.1,94.8
268,진도군,2023-01-15,2.2,.5,2254,5.2,7,.1,5.3,74.5
